Node5,Node6,s1,1589498516.490578,0,0,Node5,Node6,s2,1589498516.4974751,0,1,Node6,Node5,s3,1589498516.5789921,0,0,Node6,Node5,s4,1589498516.5803142,0,1
Node6,Node7,s1,1589498516.627226,0,0,Node6,Node7,s2,1589498516.6308851,0,1,Node7,Node6,s3,1589498516.6862268,0,0,Node7,Node6,s4,1589498516.6888828,0,1
Node0,Node1,s1,1589498518.698422,0,0,Node0,Node1,s2,1589498518.704611,1,1,Node1,Node0,s3,1589498518.7929978,0,0,Node1,Node0,s4,1589498518.793993,1,1
Node1,Node2,s1,1589498518.829053,0,0,Node1,Node2,s2,1589498518.83317,1,1,Node2,Node1,s3,1589498518.9227982,0,0,Node2,Node1,s4,1589498518.9240582,1,1
Node2,Node3,s1,1589498518.9535942,0,0,Node2,Node3,s2,1589498518.9576042,1,1,Node3,Node2,s3,1589498518.961469,0,0,Node3,Node2,s4,1589498518.9624152,1,1
Node3,Node4,s1,1589498518.9924438,0,0,Node3,Node4,s2,1589498518.9966972,1,1,Node4,Node3,s3,1589498519.055608,0,0,Node4,Node3,s4,1589498519.056423,1,1
Node4,Node5,s1,1589498519.0855849,0,0,Node4,Node5,s2,1589498519.089536,1,1,Node5,Node4,s3,1589498519.16879,0,0,Node5,Node4,s4,1589498519.170144,1,1
Node5,Node6,s1,1589498519.2018251,0,0,Node5,Node6,s2,1589498519.205753,1,1,Node6,Node5,s3,1589498519.29531,0,0,Node6,Node5,s4,1589498519.2975092,1,1
Node6,Node7,s1,1589498519.3356009,0,0,Node6,Node7,s2,1589498519.339565,1,1,Node7,Node6,s3,1589498519.394471,0,0,Node7,Node6,s4,1589498519.3961952,1,1
Node0,Node1,s1,1589498521.411659,0,0,Node0,Node1,s2,1589498521.418229,0,0,Node1,Node0,s3,1589498521.506593,0,0,Node1,Node0,s4,1589498521.5084531,0,0
Node1,Node2,s1,1589498521.537695,0,0,Node1,Node2,s2,1589498521.540676,0,0,Node2,Node1,s3,1589498521.609194,0,0,Node2,Node1,s4,1589498521.610104,0,0
Node2,Node3,s1,1589498521.6389859,0,0,Node2,Node3,s2,1589498521.642056,0,0,Node3,Node2,s3,1589498521.6419358,0,0,Node3,Node2,s4,1589498521.643121,0,0
Node3,Node4,s1,1589498521.6740422,0,0,Node3,Node4,s2,1589498521.6764832,0,0,Node4,Node3,s3,1589498521.756484,0,0,Node4,Node3,s4,1589498521.757927,0,0
Node4,Node5,s1,1589498521.789715,0,0,Node4,Node5,s2,1589498521.7922812,0,0,Node5,Node4,s3,1589498521.857384,0,0,Node5,Node4,s4,1589498521.858886,0,0
Node5,Node6,s1,1589498521.89039,0,0,Node5,Node6,s2,1589498521.892799,0,0,Node6,Node5,s3,1589498521.945429,0,0,Node6,Node5,s4,1589498521.9489741,0,0
Node6,Node7,s1,1589498521.9947982,0,0,Node6,Node7,s2,1589498521.997634,0,0,Node7,Node6,s3,1589498522.0625489,0,0,Node7,Node6,s4,1589498522.0651782,0,0
Node0,Node1,s1,1589498524.223198,0,0,Node0,Node1,s2,1589498524.227211,0,0,Node1,Node0,s3,1589498524.226741,0,0,Node1,Node0,s4,1589498524.2283242,0,0
Node1,Node2,s1,1589498524.270499,0,0,Node1,Node2,s2,1589498524.273289,0,0,Node2,Node1,s3,1589498524.31472,0,0,Node2,Node1,s4,1589498524.315902,0,0
Node2,Node3,s1,1589498524.3471239,0,0,Node2,Node3,s2,1589498524.3496761,0,0,Node3,Node2,s3,1589498524.421108,0,0,Node3,Node2,s4,1589498524.422196,0,0
Node3,Node4,s1,1589498524.453962,0,0,Node3,Node4,s2,1589498524.4564512,0,0,Node4,Node3,s3,1589498524.549623,0,0,Node4,Node3,s4,1589498524.5510762,0,0
Node4,Node5,s1,1589498524.583354,0,0,Node4,Node5,s2,1589498524.585972,0,0,Node5,Node4,s3,1589498524.68442,0,0,Node5,Node4,s4,1589498524.6860192,0,0
Node5,Node6,s1,1589498524.71639,0,0,Node5,Node6,s2,1589498524.718879,0,0,Node6,Node5,s3,1589498524.781594,0,0,Node6,Node5,s4,1589498524.7830038,0,0
Node6,Node7,s1,1589498524.815295,0,0,Node6,Node7,s2,1589498524.817784,0,0,Node7,Node6,s3,1589498524.8817751,0,0,Node7,Node6,s4,1589498524.883449,0,0
Node0,Node1,s1,1589498526.172481,0,0,Node0,Node1,s2,1589498526.177461,0,1,Node1,Node0,s3,1589498526.22574,0,0,Node1,Node0,s4,1589498526.2270699,0,1
