EPR sent,EPR recv,Cast Vote,Votes Sent,Votes recv,Recorded votes,# vote err,% vote err,transmission delay epr,transmission delay voting
1589386989.030735,1589386989.132127,1.0,1589386989.1440341,1589386989.240947,1.0,0,0.0,0.10139203071594238,0.09691286087036133
1589386989.3739479,1589386989.474648,1.0,1589386989.485516,1589386989.5832908,1.1,1,0.5,0.10070013999938965,0.09777474403381348
1589387248.433006,1589387248.5345962,0.0,1589387248.541595,1589387248.636547,0.0,0,0.0,0.10159015655517578,0.09495210647583008
1589387248.771144,1589387248.876904,1.0,1589387248.888302,1589387248.979116,1.0,0,0.0,0.10576009750366211,0.09081387519836426
1589387249.120362,1589387249.216249,1.0,1589387249.2273579,1589387249.3263402,1.0,0,0.0,0.0958869457244873,0.09898233413696289
1589387249.463497,1589387249.560952,1.0,1589387249.570606,1589387249.673623,1.0,0,0.0,0.09745502471923828,0.10301709175109863
1589387249.845997,1589387249.9462662,0.1,1589387249.9581351,1589387250.053926,0.1,0,0.0,0.10026907920837402,0.09579086303710938
1589387250.18946,1589387250.291532,1.0,1589387250.30204,1589387250.394392,1.0,0,0.0,0.10207200050354004,0.09235191345214844
1589387250.531265,1589387250.633187,0.0,1589387250.6399739,1589387250.741876,0.1,1,0.5,0.10192203521728516,0.10190200805664062
1589387250.869405,1589387250.966824,1.1,1589387250.982317,1589387251.074323,1.1,0,0.0,0.09741902351379395,0.09200596809387207
1589387251.249152,1589387251.3415911,0.0,1589387251.348525,1589387251.3540401,0.0,0,0.0,0.09243917465209961,0.005515098571777344
1589387251.568605,1589387251.667739,0.1,1589387251.679412,1589387251.776594,0.1,0,0.0,0.09913396835327148,0.09718203544616699
1589387251.912661,1589387252.015439,1.0,1589387252.026891,1589387252.1184158,1.0,0,0.0,0.10277795791625977,0.09152483940124512
1589387252.260118,1589387252.355544,1.1,1589387252.366729,1589387252.4699671,1.1,0,0.0,0.09542608261108398,0.10323810577392578
1589387252.658761,1589387252.756707,0.1,1589387252.767796,1589387252.8655412,0.1,0,0.0,0.0979459285736084,0.09774518013000488
1589387253.001102,1589387253.100139,1.0,1589387253.111537,1589387253.205621,1.0,0,0.0,0.09903693199157715,0.09408402442932129
1589387253.3455622,1589387253.4432142,0.0,1589387253.449847,1589387253.549213,0.0,0,0.0,0.09765195846557617,0.0993659496307373
1589387253.678643,1589387253.778975,1.1,1589387253.793982,1589387253.886501,1.1,0,0.0,0.10033202171325684,0.09251904487609863
1589387254.0590148,1589387254.160393,1.0,1589387254.1714702,1589387254.2687669,1.0,0,0.0,0.10137820243835449,0.09729671478271484
1589387254.410597,1589387254.511477,0.1,1589387254.521869,1589387254.614659,0.1,0,0.0,0.10087990760803223,0.09279012680053711
1589387254.75244,1589387254.854771,0.0,1589387254.862258,1589387254.95705,0.0,0,0.0,0.10233092308044434,0.09479212760925293
1589387255.102605,1589387255.199741,1.1,1589387255.214306,1589387255.306446,1.1,0,0.0,0.09713578224182129,0.09213995933532715
1589387255.491199,1589387255.5852349,1.1,1589387255.600245,1589387255.6980639,1.1,0,0.0,0.09403586387634277,0.09781885147094727
1589387255.835745,1589387255.9367528,0.0,1589387255.943896,1589387256.041476,1.1,2,1.0,0.10100769996643066,0.0975799560546875
1589387256.184389,1589387256.285136,0.0,1589387256.291708,1589387256.388484,0.1,1,0.5,0.10074687004089355,0.09677600860595703
1589387256.531123,1589387256.631244,0.1,1589387256.6425972,1589387256.7397141,0.1,0,0.0,0.10012102127075195,0.09711694717407227
1589387256.920613,1589387257.017041,1.0,1589387257.0288699,1589387257.123837,1.1,1,0.5,0.09642791748046875,0.09496712684631348
1589387257.257827,1589387257.3568509,1.0,1589387257.368203,1589387257.4634151,1.0,0,0.0,0.09902381896972656,0.09521222114562988
1589387257.600576,1589387257.6945658,1.1,1589387257.709451,1589387257.8113332,1.1,0,0.0,0.09398984909057617,0.1018822193145752
1589387257.9437199,1589387258.0384388,0.1,1589387258.049907,1589387258.14837,1.0,2,1.0,0.09471893310546875,0.09846305847167969
1589387258.314479,1589387258.416138,0.1,1589387258.4269178,1589387258.518911,0.0,1,0.5,0.10165882110595703,0.09199309349060059
1589387258.6538508,1589387258.751503,1.1,1589387258.766639,1589387258.85962,1.1,0,0.0,0.09765219688415527,0.09298110008239746
1589387259.0201752,1589387259.121944,1.1,1589387259.134602,1589387259.230607,1.0,1,0.5,0.10176873207092285,0.09600496292114258
1589387259.355545,1589387259.4545548,0.1,1589387259.465709,1589387259.559647,0.0,1,0.5,0.09900975227355957,0.09393811225891113
1589387259.738282,1589387259.834877,1.1,1589387259.850338,1589387259.945962,1.1,0,0.0,0.09659504890441895,0.09562397003173828
1589387260.0828469,1589387260.184851,1.1,1589387260.198955,1589387260.2876039,1.1,0,0.0,0.1020040512084961,0.08864879608154297
1589387260.4336388,1589387260.529592,1.1,1589387260.54486,1589387260.638388,1.0,1,0.5,0.09595322608947754,0.09352803230285645
1589387260.779999,1589387260.872603,0.0,1589387260.87841,1589387260.885087,0.0,0,0.0,0.09260392189025879,0.006676912307739258
1589387261.130204,1589387261.227078,1.0,1589387261.2383249,1589387261.335427,0.0,1,0.5,0.09687399864196777,0.09710216522216797
1589387261.4728,1589387261.5673668,0.1,1589387261.578898,1589387261.681419,0.1,0,0.0,0.09456682205200195,0.10252094268798828
1589387261.811473,1589387261.908051,0.0,1589387261.915573,1589387262.018454,0.0,0,0.0,0.09657812118530273,0.10288119316101074
1589387262.144927,1589387262.248967,1.1,1589387262.263417,1589387262.3496268,1.1,0,0.0,0.10403990745544434,0.08620977401733398
1589387262.526399,1589387262.625939,1.0,1589387262.637237,1589387262.7352068,1.0,0,0.0,0.09953999519348145,0.09796977043151855
1589387262.866103,1589387262.867006,1.0,1589387262.873667,1589387262.971294,1.0,0,0.0,0.0009031295776367188,0.09762692451477051
1589387263.095329,1589387263.1993558,1.0,1589387263.210773,1589387263.30236,0.1,2,1.0,0.10402679443359375,0.09158706665039062
1589387263.442658,1589387263.54655,0.0,1589387263.553605,1589387263.65121,0.0,0,0.0,0.10389208793640137,0.09760499000549316
1589387263.818228,1589387263.912124,0.1,1589387263.9238982,1589387264.0228,0.1,0,0.0,0.09389591217041016,0.09890174865722656
1589387264.158088,1589387264.2475588,0.0,1589387264.254605,1589387264.260128,0.0,0,0.0,0.08947086334228516,0.005522966384887695
1589387264.474935,1589387264.57673,0.0,1589387264.583824,1589387264.6799092,0.0,0,0.0,0.10179495811462402,0.0960853099822998
1589387264.8139431,1589387264.912075,1.0,1589387264.923569,1589387265.022239,1.1,1,0.5,0.09813189506530762,0.09867000579833984
1589387265.195223,1589387265.1961138,0.1,1589387265.203659,1589387265.297933,0.1,0,0.0,0.0008907318115234375,0.09427404403686523
1589387265.423985,1589387265.525708,0.1,1589387265.536569,1589387265.633323,0.1,0,0.0,0.10172295570373535,0.09675383567810059
1589387265.772724,1589387265.8606038,0.0,1589387265.8677928,1589387265.879646,0.0,0,0.0,0.08787989616394043,0.011853218078613281
1589387266.088692,1589387266.1879082,0.0,1589387266.1952891,1589387266.300239,0.0,0,0.0,0.09921622276306152,0.104949951171875
1589387266.471126,1589387266.5700212,1.1,1589387266.584904,1589387266.676267,0.0,2,1.0,0.09889507293701172,0.09136295318603516
1589387266.8123882,1589387266.915694,1.0,1589387266.9267719,1589387267.016623,1.0,0,0.0,0.10330581665039062,0.08985114097595215
1589387267.153182,1589387267.252413,1.1,1589387267.266651,1589387267.357414,1.1,0,0.0,0.09923100471496582,0.09076309204101562
1589387267.4954638,1589387267.5968661,0.0,1589387267.603518,1589387267.703119,0.1,1,0.5,0.10140228271484375,0.09960103034973145
1589387267.868553,1589387267.9627771,1.1,1589387267.978154,1589387268.072789,1.1,0,0.0,0.09422421455383301,0.094635009765625
1589387268.2070642,1589387268.3037,0.0,1589387268.311581,1589387268.412213,0.1,1,0.5,0.09663581848144531,0.1006321907043457
1589387268.5480902,1589387268.644864,0.1,1589387268.656697,1589387268.752107,0.1,0,0.0,0.09677386283874512,0.09540987014770508
1589387268.884126,1589387268.88498,1.1,1589387268.894336,1589387268.989902,1.1,0,0.0,0.0008540153503417969,0.0955660343170166
1589387269.151445,1589387269.245559,1.0,1589387269.256688,1589387269.257227,1.0,0,0.0,0.09411406517028809,0.0005388259887695312
1589387269.472419,1589387269.4774358,1.1,1589387269.486752,1589387269.575638,1.1,0,0.0,0.005016803741455078,0.08888602256774902
1589387269.7113652,1589387269.808185,1.0,1589387269.819711,1589387269.9157739,1.1,1,0.5,0.09681987762451172,0.09606289863586426
1589387270.055522,1589387270.151246,1.1,1589387270.164992,1589387270.259736,1.1,0,0.0,0.09572410583496094,0.09474396705627441
1589387270.439626,1589387270.5367832,1.1,1589387270.552713,1589387270.6433039,1.1,0,0.0,0.09715723991394043,0.0905909538269043
1589387270.781033,1589387270.882705,0.0,1589387270.889981,1589387270.9896991,0.0,0,0.0,0.10167193412780762,0.09971809387207031
1589387271.124181,1589387271.22454,0.0,1589387271.231423,1589387271.3339698,0.0,0,0.0,0.10035896301269531,0.10254693031311035
1589387271.463922,1589387271.557627,0.1,1589387271.5690591,1589387271.669034,0.1,0,0.0,0.0937049388885498,0.0999748706817627
1589387271.831213,1589387271.9329028,1.1,1589387271.948621,1589387272.036414,1.1,0,0.0,0.10168981552124023,0.08779287338256836
1589387272.1747,1589387272.276633,0.0,1589387272.282507,1589387272.384429,0.0,0,0.0,0.10193300247192383,0.10192203521728516
1589387272.516386,1589387272.617111,0.1,1589387272.627681,1589387272.721828,0.0,1,0.5,0.10072493553161621,0.0941469669342041
1589387272.854239,1589387272.957116,1.1,1589387272.972394,1589387273.059843,1.1,0,0.0,0.10287690162658691,0.0874490737915039
1589387273.230783,1589387273.332366,1.1,1589387273.347817,1589387273.438261,1.1,0,0.0,0.10158300399780273,0.09044408798217773
1589387273.5780768,1589387273.674665,0.1,1589387273.686254,1589387273.781109,0.1,0,0.0,0.096588134765625,0.09485507011413574
1589387273.914369,1589387274.017139,0.1,1589387274.028787,1589387274.120613,0.1,0,0.0,0.10276985168457031,0.09182620048522949
1589387274.258406,1589387274.261177,1.1,1589387274.2702222,1589387274.3643498,1.1,0,0.0,0.002771139144897461,0.09412765502929688
1589387301.536587,1589387301.640179,0.1,1589387301.650561,1589387301.743542,0.1,0,0.0,0.1035919189453125,0.09298086166381836
1589387301.8998132,1589387301.996047,0.1,1589387302.00444,1589387302.10544,0.1,0,0.0,0.09623384475708008,0.10099983215332031
1589387302.25088,1589387302.347938,0.1,1589387302.3597271,1589387302.457033,0.1,0,0.0,0.09705805778503418,0.0973057746887207
1589387302.589785,1589387302.685316,1.1,1589387302.6998389,1589387302.7989151,0.1,1,0.5,0.09553098678588867,0.0990762710571289
1589387302.963941,1589387303.064686,0.1,1589387303.074603,1589387303.168511,0.1,0,0.0,0.10074496269226074,0.09390783309936523
1589387303.3061361,1589387303.408625,1.0,1589387303.420078,1589387303.513057,1.0,0,0.0,0.10248875617980957,0.09297895431518555
1589387303.65746,1589387303.7566981,1.0,1589387303.768356,1589387303.861971,1.0,0,0.0,0.09923815727233887,0.09361481666564941
1589387304.005746,1589387304.1042821,0.0,1589387304.1113741,1589387304.211713,0.0,0,0.0,0.09853625297546387,0.10033893585205078
1589387304.3820102,1589387304.4809191,0.0,1589387304.4878552,1589387304.5856059,0.0,0,0.0,0.09890890121459961,0.09775066375732422
1589387304.731413,1589387304.7318149,0.1,1589387304.739174,1589387304.834635,0.1,0,0.0,0.0004019737243652344,0.09546113014221191
1589387304.9658408,1589387305.057536,0.1,1589387305.0638452,1589387305.06979,0.1,0,0.0,0.09169507026672363,0.005944728851318359
1589387305.277971,1589387305.278692,0.0,1589387305.282829,1589387305.384945,0.0,0,0.0,0.000720977783203125,0.10211586952209473
1589387305.539948,1589387305.638022,1.0,1589387305.6498291,1589387305.744179,1.0,0,0.0,0.09807395935058594,0.09434986114501953
1589387305.881553,1589387305.979649,1.1,1589387305.994427,1589387306.0858638,1.1,0,0.0,0.09809613227844238,0.09143686294555664
1589387306.22141,1589387306.320002,0.1,1589387306.331288,1589387306.427286,0.1,0,0.0,0.09859204292297363,0.09599781036376953
1589387306.5625448,1589387306.660631,1.1,1589387306.675817,1589387306.7702432,1.1,0,0.0,0.09808611869812012,0.09442615509033203
1589387306.9421709,1589387307.043844,0.1,1589387307.05543,1589387307.149132,0.1,0,0.0,0.10167312622070312,0.09370207786560059
1589387307.289288,1589387307.3906791,1.0,1589387307.4014778,1589387307.493525,1.1,1,0.5,0.10139107704162598,0.09204721450805664
1589387307.633636,1589387307.7305431,1.1,1589387307.745475,1589387307.83676,0.0,2,1.0,0.09690713882446289,0.09128499031066895
1589387307.9763782,1589387308.0750751,0.1,1589387308.086335,1589387308.18006,0.1,0,0.0,0.09869694709777832,0.09372496604919434
1589387308.351736,1589387308.451804,0.0,1589387308.458973,1589387308.556423,0.0,0,0.0,0.1000678539276123,0.09745001792907715
1589387308.689396,1589387308.792147,1.1,1589387308.807084,1589387308.899269,1.1,0,0.0,0.10275101661682129,0.09218502044677734
1589387309.0380979,1589387309.136151,1.0,1589387309.148145,1589387309.241753,1.1,1,0.5,0.0980532169342041,0.09360814094543457
1589387309.378537,1589387309.475591,1.1,1589387309.4904199,1589387309.58229,1.1,0,0.0,0.09705400466918945,0.09187006950378418
1589387309.7562518,1589387309.8581738,0.0,1589387309.8651578,1589387309.9655292,0.1,1,0.5,0.10192203521728516,0.1003713607788086
1589387310.0952451,1589387310.192109,0.1,1589387310.203609,1589387310.3051012,0.0,1,0.5,0.09686398506164551,0.10149216651916504
1589387310.435325,1589387310.534625,0.0,1589387310.542,1589387310.639866,0.1,1,0.5,0.09930014610290527,0.09786605834960938
1589387310.826764,1589387310.8275,1.0,1589387310.834435,1589387310.9303622,1.0,0,0.0,0.0007359981536865234,0.09592723846435547
1589387311.0919611,1589387311.192109,1.0,1589387311.203249,1589387311.298649,0.0,1,0.5,0.10014796257019043,0.09540009498596191
1589387311.432728,1589387311.529393,0.0,1589387311.537125,1589387311.6401548,0.0,0,0.0,0.0966649055480957,0.10302972793579102
1589387311.769922,1589387311.866907,1.1,1589387311.877179,1589387311.978132,1.1,0,0.0,0.09698486328125,0.1009531021118164
1589387312.101131,1589387312.207075,0.0,1589387312.214049,1589387312.312644,0.0,0,0.0,0.10594415664672852,0.09859490394592285
1589387312.479533,1589387312.575358,0.1,1589387312.586996,1589387312.6904,0.1,0,0.0,0.0958249568939209,0.10340380668640137
1589387312.8144178,1589387312.9203641,1.1,1589387312.9356658,1589387313.023778,1.1,0,0.0,0.10594630241394043,0.08811211585998535
1589387313.169352,1589387313.269377,0.0,1589387313.2764978,1589387313.378325,0.0,0,0.0,0.10002493858337402,0.10182714462280273
1589387313.508039,1589387313.598887,0.1,1589387313.610163,1589387313.611607,0.0,1,0.5,0.09084796905517578,0.001444101333618164
1589387313.867187,1589387313.968936,0.1,1589387313.98019,1589387314.073211,0.1,0,0.0,0.10174894332885742,0.09302091598510742
1589387314.212409,1589387314.315292,0.0,1589387314.322288,1589387314.416971,0.0,0,0.0,0.10288286209106445,0.09468293190002441
1589387314.55331,1589387314.654015,0.0,1589387314.6593778,1589387314.7606568,0.0,0,0.0,0.10070514678955078,0.10127902030944824
1589387314.8864808,1589387314.987774,0.0,1589387314.994713,1589387315.0900428,0.0,0,0.0,0.10129308700561523,0.09532976150512695
1589387315.262347,1589387315.366265,1.1,1589387315.381611,1589387315.4677398,1.1,0,0.0,0.10391807556152344,0.08612871170043945
1589387315.611309,1589387315.707387,1.1,1589387315.7220008,1589387315.816318,1.1,0,0.0,0.09607791900634766,0.09431719779968262
1589387315.9487228,1589387316.0512588,1.1,1589387316.06613,1589387316.1529112,1.1,0,0.0,0.10253596305847168,0.08678126335144043
1589387316.298613,1589387316.3972092,1.0,1589387316.408371,1589387316.505547,0.1,2,1.0,0.09859609603881836,0.09717607498168945
1589387316.694898,1589387316.792363,0.0,1589387316.797298,1589387316.898288,1.0,1,0.5,0.09746503829956055,0.10099005699157715
1589387317.0354161,1589387317.135299,1.0,1589387317.1467168,1589387317.241621,1.0,0,0.0,0.09988284111022949,0.09490418434143066
1589387317.37812,1589387317.479677,0.0,1589387317.4869251,1589387317.5833158,0.1,1,0.5,0.10155701637268066,0.0963907241821289
1589387317.7182841,1589387317.8194182,1.1,1589387317.833194,1589387317.9228008,1.1,0,0.0,0.10113406181335449,0.08960676193237305
1589387318.099523,1589387318.199061,0.1,1589387318.210101,1589387318.308482,0.1,0,0.0,0.09953784942626953,0.09838104248046875
1589387318.438675,1589387318.534871,1.1,1589387318.5511549,1589387318.646353,1.1,0,0.0,0.09619617462158203,0.09519815444946289
1589387318.77807,1589387318.780879,1.1,1589387318.790302,1589387318.880586,1.1,0,0.0,0.0028090476989746094,0.09028387069702148
1589387319.014459,1589387319.107371,1.0,1589387319.119415,1589387319.119723,1.0,0,0.0,0.09291219711303711,0.00030803680419921875
1589387319.376713,1589387319.4775958,0.1,1589387319.4883862,1589387319.58378,0.1,0,0.0,0.10088276863098145,0.09539389610290527
1589387319.718148,1589387319.816468,0.0,1589387319.8234692,1589387319.922594,0.0,0,0.0,0.09832000732421875,0.09912490844726562
1589387320.06001,1589387320.151562,1.1,1589387320.164855,1589387320.2646358,1.1,0,0.0,0.0915520191192627,0.09978079795837402
1589387320.398206,1589387320.487783,1.0,1589387320.498836,1589387320.5001442,1.0,0,0.0,0.08957695960998535,0.0013082027435302734
1589387320.7555552,1589387320.85315,1.1,1589387320.8680131,1589387320.961611,1.0,1,0.5,0.0975947380065918,0.0935978889465332
1589387321.097512,1589387321.1996832,0.1,1589387321.211262,1589387321.3066921,0.1,0,0.0,0.10217118263244629,0.09543013572692871
1589387321.441356,1589387321.538282,0.1,1589387321.550634,1589387321.646903,0.0,1,0.5,0.09692597389221191,0.09626913070678711
1589387321.77869,1589387321.8853672,0.0,1589387321.892745,1589387321.986586,0.0,0,0.0,0.10667705535888672,0.0938410758972168
1589387322.1577978,1589387322.257569,1.1,1589387322.272341,1589387322.362437,1.1,0,0.0,0.09977126121520996,0.09009599685668945
1589387322.505142,1589387322.604936,1.1,1589387322.619382,1589387322.709746,1.0,1,0.5,0.09979391098022461,0.09036397933959961
1589387322.850293,1589387322.950331,1.0,1589387322.961924,1589387323.056912,1.0,0,0.0,0.10003805160522461,0.09498786926269531
1589387323.2080488,1589387323.301431,0.0,1589387323.308388,1589387323.313579,0.0,0,0.0,0.09338212013244629,0.00519108772277832
1589387323.570941,1589387323.672749,0.1,1589387323.683925,1589387323.7779012,0.1,0,0.0,0.10180807113647461,0.09397625923156738
1589387323.917593,1589387324.0145972,0.1,1589387324.026043,1589387324.120808,0.1,0,0.0,0.09700417518615723,0.09476494789123535
1589387324.2647622,1589387324.3602402,1.1,1589387324.375104,1589387324.473124,1.1,0,0.0,0.09547805786132812,0.09802007675170898
1589387324.632977,1589387324.7266629,1.1,1589387324.7401989,1589387324.8444438,1.1,0,0.0,0.09368586540222168,0.10424494743347168
1589387325.0063481,1589387325.107858,0.0,1589387325.114847,1589387325.209812,0.0,0,0.0,0.10150980949401855,0.09496498107910156
1589387325.345257,1589387325.443438,0.0,1589387325.4503849,1589387325.5497952,0.0,0,0.0,0.09818100929260254,0.0994102954864502
1589387325.685487,1589387325.786525,0.0,1589387325.792393,1589387325.8931189,0.0,0,0.0,0.10103797912597656,0.10072588920593262
1589387326.0229068,1589387326.115147,0.1,1589387326.126647,1589387326.1268291,0.1,0,0.0,0.0922403335571289,0.00018215179443359375
1589387326.379478,1589387326.481316,0.1,1589387326.492279,1589387326.584178,0.0,1,0.5,0.1018381118774414,0.09189891815185547
1589387326.726113,1589387326.820485,0.0,1589387326.827654,1589387326.828479,0.0,0,0.0,0.09437203407287598,0.0008251667022705078
1589387327.054731,1589387327.1558442,0.0,1589387327.163156,1589387327.260511,0.0,0,0.0,0.10111331939697266,0.09735488891601562
1589387327.395765,1589387327.4896,0.1,1589387327.4999099,1589387327.5011551,0.1,0,0.0,0.09383487701416016,0.001245260238647461
1589394757.093225,1589394757.189556,0.0,1589394757.194355,1589394757.195554,0.0,0,0.0,0.09633088111877441,0.0011990070343017578
1589394757.426211,1589394757.5264142,0.0,1589394757.5335848,1589394757.6309361,1.1,2,1.0,0.10020303726196289,0.0973513126373291
1589394757.769599,1589394757.8691049,0.0,1589394757.876499,1589394757.9743302,0.0,0,0.0,0.09950590133666992,0.09783124923706055
1589394758.1135008,1589394758.2106812,0.1,1589394758.221928,1589394758.319369,0.1,0,0.0,0.09718036651611328,0.09744119644165039
1589394758.497808,1589394758.597934,0.1,1589394758.609299,1589394758.707391,0.0,1,0.5,0.10012602806091309,0.09809207916259766
1589394758.841175,1589394758.94437,0.1,1589394758.955792,1589394759.045693,0.1,0,0.0,0.1031949520111084,0.08990097045898438
1589394759.1892538,1589394759.2930272,0.0,1589394759.299891,1589394759.396611,1.0,1,0.5,0.10377335548400879,0.09671998023986816
1589394759.531105,1589394759.6304152,1.0,1589394759.6417139,1589394759.736842,1.0,0,0.0,0.09931015968322754,0.09512805938720703
1589394759.92402,1589394760.025355,0.1,1589394760.03614,1589394760.132587,0.1,0,0.0,0.10133504867553711,0.09644699096679688
1589394760.272915,1589394760.372427,0.1,1589394760.383703,1589394760.477437,0.1,0,0.0,0.09951210021972656,0.0937340259552002
1589394760.611843,1589394760.71399,0.1,1589394760.725214,1589394760.816195,1.1,1,0.5,0.10214686393737793,0.09098100662231445
1589394760.955638,1589394761.052207,0.0,1589394761.059214,1589394761.0597508,0.1,1,0.5,0.09656906127929688,0.0005366802215576172
1589394761.323057,1589394761.428127,0.0,1589394761.435047,1589394761.528681,0.0,0,0.0,0.10507011413574219,0.09363412857055664
1589394761.667499,1589394761.763285,0.0,1589394761.7708852,1589394761.871837,0.0,0,0.0,0.09578585624694824,0.1009516716003418
1589394762.003736,1589394762.102707,1.0,1589394762.1131158,1589394762.210768,1.1,1,0.5,0.09897089004516602,0.09765219688415527
1589394762.347538,1589394762.4437919,1.1,1589394762.4587278,1589394762.551032,1.1,0,0.0,0.09625387191772461,0.09230422973632812
1589394762.727427,1589394762.8293068,0.0,1589394762.836491,1589394762.934012,0.0,0,0.0,0.10187983512878418,0.09752082824707031
1589394763.0692701,1589394763.166131,0.0,1589394763.173331,1589394763.274406,0.0,0,0.0,0.09686088562011719,0.1010749340057373
1589394763.406415,1589394763.5081758,0.1,1589394763.519279,1589394763.611619,0.0,1,0.5,0.1017608642578125,0.09233999252319336
1589394763.751945,1589394763.8562171,0.1,1589394763.8672209,1589394763.959296,0.1,0,0.0,0.10427212715148926,0.09207510948181152
1589394764.130829,1589394764.232801,0.1,1589394764.243828,1589394764.338669,0.1,0,0.0,0.10197186470031738,0.09484100341796875
1589394764.473224,1589394764.573885,1.1,1589394764.588327,1589394764.67697,1.1,0,0.0,0.10066103935241699,0.08864307403564453
1589394764.826726,1589394764.921299,1.1,1589394764.933228,1589394765.0348449,1.1,0,0.0,0.0945730209350586,0.10161685943603516
1589394765.16567,1589394765.255989,1.0,1589394765.265656,1589394765.2685819,1.1,1,0.5,0.09031915664672852,0.002925872802734375
1589394765.524487,1589394765.6261601,1.0,1589394765.636916,1589394765.732544,1.0,0,0.0,0.10167312622070312,0.09562802314758301
1589394765.870347,1589394765.972331,0.0,1589394765.9794922,1589394766.078069,0.0,0,0.0,0.10198402404785156,0.09857678413391113
1589394766.216678,1589394766.310831,1.0,1589394766.322436,1589394766.420732,1.0,0,0.0,0.09415316581726074,0.09829592704772949
1589394766.549672,1589394766.645677,0.0,1589394766.652693,1589394766.65573,1.0,1,0.5,0.09600520133972168,0.003036975860595703
1589394766.9099038,1589394767.006531,1.0,1589394767.01783,1589394767.114291,1.0,0,0.0,0.09662723541259766,0.09646105766296387
1589394767.252893,1589394767.3518,0.1,1589394767.362984,1589394767.45647,0.1,0,0.0,0.0989069938659668,0.09348607063293457
1589394767.5901382,1589394767.684077,0.1,1589394767.695513,1589394767.6971169,0.1,0,0.0,0.09393882751464844,0.001603841781616211
1589394767.909348,1589394768.011113,1.0,1589394768.0221162,1589394768.112986,1.0,0,0.0,0.10176491737365723,0.09086990356445312
1589394768.290508,1589394768.3891358,0.0,1589394768.3959832,1589394768.4942,0.0,0,0.0,0.09862780570983887,0.09821677207946777
1589394768.6290529,1589394768.720122,0.1,1589394768.731297,1589394768.731988,0.1,0,0.0,0.09106922149658203,0.0006909370422363281
1589394768.9481459,1589394769.050077,1.1,1589394769.064094,1589394769.154521,1.0,1,0.5,0.10193109512329102,0.09042692184448242
1589394769.296373,1589394769.399863,1.0,1589394769.411159,1589394769.500549,1.0,0,0.0,0.10349011421203613,0.08939003944396973
1589394769.6698308,1589394769.7695308,0.0,1589394769.77506,1589394769.873843,0.0,0,0.0,0.0996999740600586,0.09878301620483398
1589394770.004858,1589394770.008091,0.0,1589394770.011439,1589394770.112052,0.0,0,0.0,0.0032329559326171875,0.10061287879943848
1589394770.235359,1589394770.340168,1.0,1589394770.349151,1589394770.4412212,1.0,0,0.0,0.10480904579162598,0.09207034111022949
1589394770.574976,1589394770.6726558,1.1,1589394770.6875231,1589394770.782264,0.0,2,1.0,0.09767985343933105,0.0947408676147461
1589394770.9534988,1589394771.052224,0.1,1589394771.0636108,1589394771.1572638,0.1,0,0.0,0.0987250804901123,0.09365296363830566
1589394771.29476,1589394771.39248,1.1,1589394771.403363,1589394771.497851,1.1,0,0.0,0.09771990776062012,0.09448790550231934
1589394771.685775,1589394771.7870998,0.1,1589394771.797942,1589394771.894829,0.1,0,0.0,0.10132479667663574,0.09688711166381836
1589394772.022538,1589394772.1185331,1.1,1589394772.133951,1589394772.22643,1.1,0,0.0,0.09599518775939941,0.09247899055480957
1589394772.401324,1589394772.500919,0.0,1589394772.508147,1589394772.610314,0.0,0,0.0,0.0995950698852539,0.10216689109802246
1589394772.7400498,1589394772.841223,0.1,1589394772.852732,1589394772.945353,0.1,0,0.0,0.10117316246032715,0.0926210880279541
1589394773.09093,1589394773.187424,0.0,1589394773.19417,1589394773.2942069,0.0,0,0.0,0.09649395942687988,0.1000368595123291
1589394773.432951,1589394773.4341471,1.1,1589394773.443192,1589394773.53895,1.1,0,0.0,0.001196146011352539,0.09575796127319336
1589394773.7011042,1589394773.798199,0.1,1589394773.808442,1589394773.908271,0.1,0,0.0,0.09709477424621582,0.09982895851135254
1589394774.0438972,1589394774.133708,0.1,1589394774.145056,1589394774.149909,0.1,0,0.0,0.08981084823608398,0.004853010177612305
1589394774.36064,1589394774.45839,0.0,1589394774.466049,1589394774.565922,0.0,0,0.0,0.09774994850158691,0.09987306594848633
1589394774.694756,1589394774.793992,0.1,1589394774.8052459,1589394774.8983622,0.1,0,0.0,0.09923601150512695,0.09311628341674805
1589394775.0679061,1589394775.172301,1.1,1589394775.1856809,1589394775.276851,1.1,0,0.0,0.10439491271972656,0.09117007255554199
1589394775.413377,1589394775.512406,0.1,1589394775.5224981,1589394775.619463,0.1,0,0.0,0.0990290641784668,0.09696483612060547
1589394775.752877,1589394775.850205,0.0,1589394775.857727,1589394775.959389,0.0,0,0.0,0.09732794761657715,0.10166192054748535
1589394776.088813,1589394776.187376,0.0,1589394776.1941912,1589394776.194457,0.0,0,0.0,0.09856295585632324,0.0002658367156982422
1589394776.462934,1589394776.561687,1.1,1589394776.5764449,1589394776.669078,1.1,0,0.0,0.09875297546386719,0.09263324737548828
1589394776.806626,1589394776.902297,1.1,1589394776.9175029,1589394777.011756,0.1,1,0.5,0.09567093849182129,0.0942530632019043
1589394777.159206,1589394777.256028,1.0,1589394777.2651908,1589394777.363154,1.0,0,0.0,0.09682202339172363,0.09796309471130371
1589394777.5017421,1589394777.593565,1.0,1589394777.603296,1589394777.6060328,1.0,0,0.0,0.09182286262512207,0.002736806869506836
