# vote err,% vote err,transmission delay epr,transmission delay voting
2,1.0,0.10020303726196289,0.0973513126373291
0,0.0,0.09950590133666992,0.09783124923706055
0,0.0,0.09718036651611328,0.09744119644165039
1,0.5,0.10012602806091309,0.09809207916259766
0,0.0,0.1031949520111084,0.08990097045898438
1,0.5,0.10377335548400879,0.09671998023986816
0,0.0,0.09931015968322754,0.09512805938720703
0,0.0,0.10133504867553711,0.09644699096679688
0,0.0,0.09951210021972656,0.0937340259552002
1,0.5,0.10214686393737793,0.09098100662231445
1,0.5,0.09656906127929688,0.0005366802215576172
0,0.0,0.10507011413574219,0.09363412857055664
0,0.0,0.09578585624694824,0.1009516716003418
1,0.5,0.09897089004516602,0.09765219688415527
0,0.0,0.09625387191772461,0.09230422973632812
0,0.0,0.10187983512878418,0.09752082824707031
0,0.0,0.09686088562011719,0.1010749340057373
1,0.5,0.1017608642578125,0.09233999252319336
0,0.0,0.10427212715148926,0.09207510948181152
0,0.0,0.10197186470031738,0.09484100341796875
0,0.0,0.10066103935241699,0.08864307403564453
0,0.0,0.0945730209350586,0.10161685943603516
1,0.5,0.09031915664672852,0.002925872802734375
0,0.0,0.10167312622070312,0.09562802314758301
0,0.0,0.10198402404785156,0.09857678413391113
0,0.0,0.09415316581726074,0.09829592704772949
1,0.5,0.09600520133972168,0.003036975860595703
0,0.0,0.09662723541259766,0.09646105766296387
0,0.0,0.0989069938659668,0.09348607063293457
0,0.0,0.09393882751464844,0.001603841781616211
0,0.0,0.10176491737365723,0.09086990356445312
0,0.0,0.09862780570983887,0.09821677207946777
0,0.0,0.09106922149658203,0.0006909370422363281
1,0.5,0.10193109512329102,0.09042692184448242
0,0.0,0.10349011421203613,0.08939003944396973
0,0.0,0.0996999740600586,0.09878301620483398
0,0.0,0.0032329559326171875,0.10061287879943848
0,0.0,0.10480904579162598,0.09207034111022949
2,1.0,0.09767985343933105,0.0947408676147461
0,0.0,0.0987250804901123,0.09365296363830566
0,0.0,0.09771990776062012,0.09448790550231934
0,0.0,0.10132479667663574,0.09688711166381836
0,0.0,0.09599518775939941,0.09247899055480957
0,0.0,0.0995950698852539,0.10216689109802246
0,0.0,0.10117316246032715,0.0926210880279541
0,0.0,0.09649395942687988,0.1000368595123291
0,0.0,0.001196146011352539,0.09575796127319336
0,0.0,0.09709477424621582,0.09982895851135254
0,0.0,0.08981084823608398,0.004853010177612305
0,0.0,0.09774994850158691,0.09987306594848633
0,0.0,0.09923601150512695,0.09311628341674805
0,0.0,0.10439491271972656,0.09117007255554199
0,0.0,0.0990290641784668,0.09696483612060547
0,0.0,0.09732794761657715,0.10166192054748535
0,0.0,0.09856295585632324,0.0002658367156982422
0,0.0,0.09875297546386719,0.09263324737548828
1,0.5,0.09567093849182129,0.0942530632019043
0,0.0,0.09682202339172363,0.09796309471130371
0,0.0,0.09182286262512207,0.002736806869506836
0,0.0,0.10265302658081055,0.09299683570861816
0,0.0,0.09724807739257812,0.09537100791931152
0,0.0,0.09486079216003418,0.0971529483795166
0,0.0,0.09841489791870117,0.10390210151672363
2,1.0,0.09702110290527344,0.09900903701782227
0,0.0,0.09865021705627441,0.09170913696289062
0,0.0,0.09311413764953613,0.0013670921325683594
0,0.0,0.1055150032043457,0.0902090072631836
0,0.0,0.10038328170776367,0.09347319602966309
0,0.0,0.09477877616882324,0.09495306015014648
2,1.0,0.09959173202514648,0.09518814086914062
0,0.0,0.1007988452911377,0.09789538383483887
0,0.0,0.10442399978637695,0.09042191505432129
0,0.0,0.0943458080291748,0.005443096160888672
0,0.0,0.09662103652954102,0.09353208541870117
1,0.5,0.09710526466369629,0.09888696670532227
0,0.0,0.09907102584838867,0.09598493576049805
0,0.0,0.09565401077270508,0.10175585746765137
0,0.0,0.10067486763000488,0.08953619003295898
0,0.0,0.09493279457092285,0.0008592605590820312
0,0.0,0.09850883483886719,0.0004410743713378906
1,0.5,0.09616422653198242,0.09203696250915527
0,0.0,0.10016894340515137,0.09499478340148926
0,0.0,0.09719514846801758,0.09956932067871094
0,0.0,0.09801912307739258,0.09672284126281738
0,0.0,0.10160303115844727,0.0912928581237793
0,0.0,0.09603190422058105,0.09732604026794434
0,0.0,0.09618496894836426,0.09813690185546875
0,0.0,0.09652566909790039,0.10027599334716797
0,0.0,0.0975961685180664,0.10444784164428711
0,0.0,0.10522007942199707,0.08725619316101074
0,0.0,0.10056400299072266,0.10073280334472656
1,0.5,0.10169601440429688,0.09507369995117188
0,0.0,0.09903907775878906,0.09494304656982422
0,0.0,0.09535908699035645,0.00024008750915527344
0,0.0,0.10184288024902344,0.09280681610107422
0,0.0,0.10175013542175293,0.09236407279968262
0,0.0,0.09334182739257812,0.004775047302246094
1,0.5,0.09848499298095703,0.09384298324584961
0,0.0,0.002679109573364258,0.0987250804901123
1,0.5,0.09925484657287598,0.09741997718811035
0,0.0,0.10085296630859375,0.09447121620178223
1,0.5,0.09820199012756348,0.0909421443939209
0,0.0,0.09806704521179199,0.0967707633972168
2,1.0,0.10305929183959961,0.09317803382873535
0,0.0,0.09368300437927246,0.10059905052185059
0,0.0,0.09995627403259277,0.09708213806152344
0,0.0,0.09721589088439941,0.001560211181640625
0,0.0,0.09545207023620605,0.10009217262268066
1,0.5,0.10555219650268555,0.08829307556152344
0,0.0,0.10017824172973633,0.09208202362060547
1,0.5,0.09854316711425781,0.09513425827026367
0,0.0,0.0978999137878418,0.09602093696594238
0,0.0,0.10297489166259766,0.0978090763092041
0,0.0,0.09896993637084961,0.09699583053588867
0,0.0,0.0968630313873291,0.0024449825286865234
0,0.0,0.08111691474914551,0.011299848556518555
0,0.0,0.0993661880493164,0.095184326171875
0,0.0,0.09468507766723633,0.017302989959716797
0,0.0,0.016805171966552734,0.08699798583984375
0,0.0,0.07963919639587402,0.09849691390991211
1,0.5,0.020099163055419922,0.0820610523223877
0,0.0,0.014488697052001953,0.06106114387512207
1,0.5,0.09196019172668457,0.10270810127258301
0,0.0,0.10164189338684082,0.09271693229675293
0,0.0,0.10455584526062012,0.08750605583190918
1,0.5,0.09745478630065918,0.0008358955383300781
0,0.0,0.09874367713928223,0.09821701049804688
0,0.0,0.10265302658081055,0.09538793563842773
2,1.0,0.09957408905029297,0.10248279571533203
1,0.5,0.10050821304321289,0.09167814254760742
0,0.0,0.10082101821899414,0.09598803520202637
0,0.0,0.09871315956115723,0.0941922664642334
0,0.0,0.10376095771789551,0.08763694763183594
0,0.0,0.09892988204956055,0.09186697006225586
0,0.0,0.0990152359008789,0.09631609916687012
1,0.5,0.10075807571411133,0.08979296684265137
0,0.0,0.09663891792297363,0.10262203216552734
0,0.0,0.09367918968200684,0.004635334014892578
2,1.0,0.10190010070800781,0.09447598457336426
0,0.0,0.10341715812683105,0.09381508827209473
0,0.0,0.09800195693969727,0.09260416030883789
0,0.0,0.10421586036682129,0.09539985656738281
0,0.0,0.1005239486694336,0.10142374038696289
0,0.0,0.1008751392364502,0.1503760814666748
0,0.0,0.004724979400634766,0.09659504890441895
0,0.0,0.1065070629119873,0.09389805793762207
0,0.0,0.09886431694030762,0.09740495681762695
0,0.0,0.1001119613647461,0.09624290466308594
0,0.0,0.0008256435394287109,0.09145617485046387
2,1.0,0.09765815734863281,0.09171581268310547
0,0.0,0.10131502151489258,0.10119295120239258
0,0.0,0.08688497543334961,0.0010800361633300781
0,0.0,0.08197188377380371,0.002335071563720703
0,0.0,0.08688187599182129,0.002543926239013672
0,0.0,0.09508299827575684,0.09490108489990234
0,0.0,0.07753300666809082,0.0025358200073242188
0,0.0,0.09212589263916016,0.1008448600769043
0,0.0,0.09270191192626953,0.0020668506622314453
0,0.0,0.09198617935180664,0.10280203819274902
0,0.0,0.08963394165039062,0.10186600685119629
0,0.0,0.09390115737915039,0.10164499282836914
0,0.0,0.08318066596984863,0.012325286865234375
0,0.0,0.09866118431091309,0.1045229434967041
2,1.0,0.08471202850341797,0.01129293441772461
0,0.0,0.08490109443664551,0.002056121826171875
1,0.5,0.09132075309753418,0.09125995635986328
0,0.0,0.10273408889770508,0.09146404266357422
0,0.0,0.0909113883972168,0.10572600364685059
0,0.0,0.09030985832214355,0.10083723068237305
0,0.0,0.07732319831848145,0.00933074951171875
1,0.5,0.09064698219299316,0.0038299560546875
1,0.5,0.08607172966003418,0.0036630630493164062
1,0.5,0.08949136734008789,0.009110212326049805
0,0.0,0.09592103958129883,0.09770393371582031
0,0.0,0.10098695755004883,0.09637117385864258
0,0.0,0.08301305770874023,0.014036893844604492
0,0.0,0.0973351001739502,0.09343290328979492
0,0.0,0.10089802742004395,0.09483790397644043
0,0.0,0.0995330810546875,0.09074211120605469
1,0.5,0.002259969711303711,0.09490513801574707
0,0.0,0.10040116310119629,0.09356069564819336
0,0.0,0.1000969409942627,0.09206175804138184
0,0.0,0.08543181419372559,0.10020709037780762
0,0.0,0.0913851261138916,0.10250997543334961
1,0.5,0.08992815017700195,0.10095000267028809
0,0.0,0.08337187767028809,0.005730867385864258
0,0.0,0.09958910942077637,0.08909392356872559
0,0.0,0.09522700309753418,0.09028196334838867
0,0.0,0.08509302139282227,0.004319906234741211
1,0.5,0.09206175804138184,0.09989714622497559
0,0.0,0.08658909797668457,0.10082006454467773
0,0.0,0.0826268196105957,0.015461921691894531
1,0.5,0.07873296737670898,0.013514995574951172
0,0.0,0.06904196739196777,0.016482114791870117
0,0.0,0.09186506271362305,0.09969115257263184
0,0.0,0.09342288970947266,0.09707784652709961
0,0.0,0.08134698867797852,0.0062961578369140625
0,0.0,0.09030508995056152,0.09991097450256348
0,0.0,0.10044312477111816,0.09544610977172852
0,0.0,0.09665513038635254,0.09609103202819824
0,0.0,0.09449911117553711,0.09544873237609863
0,0.0,0.10169816017150879,0.0950782299041748
0,0.0,0.09684610366821289,0.10425281524658203
0,0.0,0.10227108001708984,0.08724212646484375
0,0.0,0.10087990760803223,0.0962529182434082
0,0.0,0.01090097427368164,0.08913898468017578
0,0.0,0.09846210479736328,0.09491705894470215
1,0.5,0.10012078285217285,0.0985860824584961
0,0.0,0.10195493698120117,0.0940389633178711
0,0.0,0.09670209884643555,0.09686708450317383
0,0.0,0.09153199195861816,0.1012887954711914
0,0.0,0.10190415382385254,0.09192800521850586
1,0.5,0.1016387939453125,0.09997701644897461
0,0.0,0.10230684280395508,0.09429097175598145
0,0.0,0.09349894523620605,0.0011310577392578125
0,0.0,0.10160613059997559,0.09251904487609863
0,0.0,0.10196781158447266,0.09875202178955078
0,0.0,0.09936285018920898,0.10145688056945801
0,0.0,0.1021428108215332,0.09243083000183105
0,0.0,0.09426474571228027,0.00043010711669921875
1,0.5,0.10059094429016113,0.08937883377075195
0,0.0,0.09952592849731445,0.09407997131347656
1,0.5,0.09841394424438477,0.09306001663208008
1,0.5,0.09711170196533203,0.09880399703979492
0,0.0,0.10007333755493164,0.0962672233581543
0,0.0,0.10044288635253906,0.0976717472076416
0,0.0,0.10062217712402344,0.0946807861328125
0,0.0,0.10073399543762207,0.09489011764526367
2,1.0,0.09983992576599121,0.09904122352600098
0,0.0,0.09669995307922363,0.09344100952148438
0,0.0,0.10297703742980957,0.09344696998596191
0,0.0,0.1006472110748291,0.0971372127532959
0,0.0,0.10328006744384766,0.09238767623901367
0,0.0,0.10112595558166504,0.09768009185791016
0,0.0,0.10308194160461426,0.0973200798034668
0,0.0,0.09540796279907227,0.09499597549438477
0,0.0,0.10543107986450195,0.09847497940063477
0,0.0,0.09354782104492188,0.0013172626495361328
